,Source,Place,Rating,Jumlah review,Type,Address,description,Komentar,Kota
201,https://www.google.com/maps/place/Waroeng+Semawis/data=!4m6!3m5!1s0x2e70f35559d107df:0xce3cd4e447484cfd!8m2!3d-6.9744703!4d110.4263252!16s%2Fg%2F1227pwn6?authuser=0&hl=id&rclk=1,Waroeng Semawis,"4,5",(7.572),Tujuan Wisata,"Kranggan, Jl. Gg. Warung No.50",None,"""Wisata Kuliner Semarang Kota.. Mantaaap""",Semarang
202,https://www.google.com/maps/place/Pura+Agung+Giri+Natha/data=!4m6!3m5!1s0x2e708b68526dc645:0x810834973e7abd20!8m2!3d-6.9984759!4d110.4106468!16s%2Fg%2F1pzqs2bzz?authuser=0&hl=id&rclk=1,Pura Agung Giri Natha,"4,8",(955),Tujuan Wisata,Jl. Sumbing No.12,None,"""Buat wisata mantap gan""",Semarang
203,https://www.google.com/maps/place/Taman+Garuda/data=!4m6!3m5!1s0x2e70f357d4a88011:0xf6f16ba89d00899b!8m2!3d-6.967392!4d110.4268395!16s%2Fg%2F11cjkq1d98?authuser=0&hl=id&rclk=1,Taman Garuda,"4,5",(570),Tujuan Wisata,"2CMG+2PW, Jl. Garuda",None,"""Rekomended wisata sejarah dan keluarga""",Semarang
204,https://www.google.com/maps/place/Umbul+Sidomukti/data=!4m6!3m5!1s0x2e70871c6fdc3481:0xdb78bfcef26cb6b6!8m2!3d-7.1945903!4d110.3733583!16s%2Fg%2F11g8_133r0?authuser=0&hl=id&rclk=1,Umbul Sidomukti,"4,6",(4.587),Tujuan Wisata,"R94F+589, Umbul Sidomukti",Kafe Indonesia kasual berpanorama indah,"""Wisata ini cocok untuk wisata bersama teman-teman maupun keluarga.""",Semarang
205,https://www.google.com/maps/place/D'Pongs+Wisata+Keluarga/data=!4m6!3m5!1s0x2e708a26bd28ae85:0xb126cb8858cda062!8m2!3d-7.0547612!4d110.3604163!16s%2Fg%2F11fhv8jstf?authuser=0&hl=id&rclk=1,D'Pongs Wisata Keluarga,"4,0",(633),Tujuan Wisata,None,None,"""Tempat wisata di nuansa baru""",Semarang
206,https://www.google.com/maps/place/Candi+Borobudur/data=!4m6!3m5!1s0x2e7a8cf009a7d697:0xdd34334744dc3cb!8m2!3d-7.6078738!4d110.2037513!16zL20vMDFoemNq?authuser=0&hl=id&rclk=1,Candi Borobudur,"4,7",(85.979),Tujuan Wisata,Jl. Badrawati,None,"""Wisata edukasi, dan sejarah.""",Semarang
207,https://www.google.com/maps/place/Bukit+Merese+Lombok+(Kuta+Lombok+Hill)/data=!4m6!3m5!1s0x2dcdb3a83b5a599f:0xf8cf6a8d2d088cc!8m2!3d-8.9139299!4d116.3190063!16s%2Fg%2F11c1p92mc8?authuser=0&hl=id&rclk=1,Bukit Merese Lombok (Kuta Lombok Hill),"4,7",(5.116),Tujuan Wisata,Jl. Kuta Lombok,Buka 24 jam,"""Potensi wisata yang bagus""",Lombok
208,https://www.google.com/maps/place/Wisata+di+Lombok/data=!4m6!3m5!1s0x2dcdc1b03e94f9c5:0xb7053a58c379f874!8m2!3d-8.631769!4d116.1264398!16s%2Fg%2F11c0xcwdbw?authuser=0&hl=id&rclk=1,Wisata di Lombok,"4,5",(113),Tujuan Wisata,"Jogot Madani Residen, Jl. TGH. Lopan No.100",Tutup,"""wisata yg sangat ramah""",Lombok
209,https://www.google.com/maps/place/Air+Terjun+Benang+Kelambu/data=!4m6!3m5!1s0x2dcdb59300000001:0x8d83d178d0ea850d!8m2!3d-8.5324278!4d116.3370066!16s%2Fg%2F11b7hqgtjj?authuser=0&hl=id&rclk=1,Air Terjun Benang Kelambu,"4,5",(1.880),Tujuan Wisata,Desa,Tutup,"""Wisata alam yang istimewa""",Lombok
210,https://www.google.com/maps/place/Sade+Village/data=!4m6!3m5!1s0x2dcda9172d983baf:0xfa9eed5a2752a97c!8m2!3d-8.8393082!4d116.2919871!16s%2Fg%2F11b86pb7tm?authuser=0&hl=id&rclk=1,Sade Village,"4,6",(6.400),Tujuan Wisata,Desa tradisional dengan tur & pedagang,Tutup,"""Wisata budaya bagus disini.""",Lombok
211,https://www.google.com/maps/place/Air+Terjun+Sendang+Gile/data=!4m6!3m5!1s0x2dcdd5ff50d5ce0f:0x21a902b2770f8633!8m2!3d-8.312732!4d116.4040873!16s%2Fm%2F064m26z?authuser=0&hl=id&rclk=1,Air Terjun Sendang Gile,"4,6",(114),Tujuan Wisata,Air Terjun Sendang Gile,Tutup,"""Pilihan paling tepat buat yang suka wisata air terjun""",Lombok
212,https://www.google.com/maps/place/Batu+Payung/data=!4m6!3m5!1s0x2dcd00cdd5c5fe69:0xed359128bc2138aa!8m2!3d-8.9197823!4d116.3307105!16s%2Fg%2F11b7yq8_zj?authuser=0&hl=id&rclk=1,Batu Payung,"4,4",(438),Tujuan Wisata,Jalan Kuta Lombok,Buka 24 jam,"""Sebuah wisata disebelah timur pantai kute lombok tengah""",Lombok
213,https://www.google.com/maps/place/Bukit+Selong/data=!4m6!3m5!1s0x2dcc2e5cd085f77d:0xf30083d207ff5d31!8m2!3d-8.3642771!4d116.5400712!16s%2Fg%2F11cmrz6jn5?authuser=0&hl=id&rclk=1,Bukit Selong,"4,6",(933),Tujuan Wisata,None,Tutup,"""Wisata bukit dengan view sawah dan rumah penduduk dari ketinggian.""",Lombok
214,https://www.google.com/maps/place/Pantai+Tanjung+Bloam/data=!4m6!3m5!1s0x2dccf8798e3d9395:0xc4b1c85f1903be4a!8m2!3d-8.8792522!4d116.5701922!16s%2Fg%2F11c53gjq3j?authuser=0&hl=id&rclk=1,Pantai Tanjung Bloam,"4,4",(184),Tujuan Wisata,"Jl. Pantai Beloam, Tanjung Ringgit, Nusa Tenggara Bar, Jerowaru, Sekaroh, Lombok Timur",None,"""Destinasi wisata yg menggiurkan""",Lombok
215,https://www.google.com/maps/place/Pantai+Seger+Kuta+Lombok/data=!4m6!3m5!1s0x2dcd07688be32eb3:0x4a2b5a1298bb615b!8m2!3d-8.907198!4d116.2970394!16s%2Fg%2F11cjh_bn9b?authuser=0&hl=id&rclk=1,Pantai Seger Kuta Lombok,"4,6",(1.253),Tujuan Wisata,"Kuta, Pujut",None,"""tempat wisata yng bagus, saya suka ke tempat ini""",Lombok
216,https://www.google.com/maps/place/Bukit+Pergasingan/data=!4m6!3m5!1s0x2dcc321fd286476d:0x3a9263fd14e1cd13!8m2!3d-8.3454136!4d116.5330492!16s%2Fg%2F11c0vnpcv0?authuser=0&hl=id&rclk=1,Bukit Pergasingan,"4,7",(337),Tujuan Wisata,"Sembalun Lawang, Sembalun",Buka 24 jam,"""Makin banyak pula wisata baru di lombok bermunculan.""",Lombok
217,https://www.google.com/maps/place/Gili+Kedis/data=!4m6!3m5!1s0x2dcd97c3b3bceae9:0x4684e6e9d50b6d07!8m2!3d-8.7305556!4d116.0256126!16s%2Fg%2F11cnb7y3bk?authuser=0&hl=id&rclk=1,Gili Kedis,"4,7",(1.171),Tujuan Wisata,Pulau berkarang dengan pantai berpasir,Tutup,None,Lombok
218,https://www.google.com/maps/place/Air+terjun+Tiu+Kelep/data=!4m6!3m5!1s0x2dcdd4c7ecd72779:0x2d37f38d3a6185e!8m2!3d-8.3013626!4d116.4074203!16s%2Fg%2F11b6t2clg_?authuser=0&hl=id&rclk=1,Air terjun Tiu Kelep,"4,6",(1.125),Tujuan Wisata,2 air terjun & jalan setapak di hutan,Tutup,"""Wisata Alam mantab jiwa""",Lombok
219,https://www.google.com/maps/place/Taman+Wisata+Alam+Gunung+Tunak/data=!4m6!3m5!1s0x2dcd012208af48f9:0xe5c8e47a8812279e!8m2!3d-8.9110513!4d116.3809577!16s%2Fg%2F11hzynz3br?authuser=0&hl=id&rclk=1,Taman Wisata Alam Gunung Tunak,"4,5",(95),Tujuan Wisata,None,Tutup,"""Tempatnya nyaman banget untuk wisata""",Lombok
220,https://www.google.com/maps/place/Wisata+Air+Terjun+Durian+Indah+Desa+Jeruk+Manis/data=!4m6!3m5!1s0x2dcc353489c77a51:0x93d03d0df737bbd2!8m2!3d-8.5394267!4d116.4222499!16s%2Fg%2F11fy2sz5gm?authuser=0&hl=id&rclk=1,Wisata Air Terjun Durian Indah Desa Jeruk Manis,"4,5",(65),Tujuan Wisata,"Desa Jeruk Manis Kabupaten Timur, Nusa Tenggara Bar.",Tutup sementara,None,Lombok
221,https://www.google.com/maps/place/Benang+Stokel+and+Benang+Kelambu+Waterfall/data=!4m6!3m5!1s0x2dcdcc7bffffffff:0xbcf69a91a1975fa5!8m2!3d-8.533019!4d116.3413827!16s%2Fg%2F11f15fw7hd?authuser=0&hl=id&rclk=1,Benang Stokel and Benang Kelambu Waterfall,"4,5",(589),Tujuan Wisata,Air terjun ganda di area rimbun,None,"""Wisata andalan lombok""",Lombok
222,https://www.google.com/maps/place/Pantai+Nambung/data=!4m6!3m5!1s0x2dcda1c7fa099127:0x90f292854a9f4be5!8m2!3d-8.8691785!4d116.1038278!16s%2Fg%2F11j00jr8f2?authuser=0&hl=id&rclk=1,Pantai Nambung,"4,6",(52),Tujuan Wisata,"44J3+8GG, Montong Ajan, Praya Barat Daya, Nusa Tengg",None,None,Lombok
223,https://www.google.com/maps/place/Bat+Cave+of+Goa+Bangkang+Prabu_Kuta/data=!4m6!3m5!1s0x2dcda8185d751325:0x98c3d6d9f4576350!8m2!3d-8.8866277!4d116.2547365!16s%2Fg%2F11c5_j78tb?authuser=0&hl=id&rclk=1,Bat Cave of Goa Bangkang Prabu_Kuta,"4,2",(237),Tujuan Wisata,None,Buka,"""Recommended bagi kalian yang bisa tahan dengan bau yang menusuk...""",Lombok
224,https://www.google.com/maps/place/Sari+Goang+Beach+Lagoon/data=!4m6!3m5!1s0x2dcd01c829b15af1:0xd8a6bff21d425839!8m2!3d-8.9351699!4d116.3958999!16s%2Fg%2F11bttfrckc?authuser=0&hl=id&rclk=1,Sari Goang Beach Lagoon,"4,5",(166),Tujuan Wisata,TWA Gunung Tunak,Tutup,"""Wisata alam Gunung dan Pantai""",Lombok
225,https://www.google.com/maps/place/Wisata+Alam+Aiknyet/data=!4m6!3m5!1s0x2dcdc98613350d7b:0xb34948c6e7dd2f72!8m2!3d-8.5336096!4d116.2391481!16s%2Fg%2F11c2n9znh3?authuser=0&hl=id&rclk=1,Wisata Alam Aiknyet,"4,3",(907),Tujuan Wisata,Aiknyet desa Buwun Sejati,Buka 24 jam,"""Wisata yang memiliki lahan yang luas dan asri""",Lombok
226,https://www.google.com/maps/place/wisata+Bukit+Tembere/data=!4m6!3m5!1s0x2dcdc16be6d5d8ff:0xfc1527f428f6a1b5!8m2!3d-8.5232669!4d116.1078745!16s%2Fg%2F11gfpbjpy4?authuser=0&hl=id&rclk=1,wisata Bukit Tembere,"4,1",(66),Tujuan Wisata,F4G5+M4X,Buka 24 jam,"""Wisata keluarga yang sangat ekonomis.""",Lombok
227,https://www.google.com/maps/place/Wahana+Air+Ditaman+Wisata+Aik+Bukak/data=!4m6!3m5!1s0x2dcdb5f235163c4b:0x446bec7e8356c34c!8m2!3d-8.5769458!4d116.3440092!16s%2Fg%2F11bwkm3zx3?authuser=0&hl=id&rclk=1,Wahana Air Ditaman Wisata Aik Bukak,"4,1",(394),Tujuan Wisata,Jalan Pariwisata Aik Bukak Desa Aik Bukak Kecamatan Batukliang Utara,Tutup,"""Ayo.nikmati wisata Sik bukak di loteng.ntb""",Lombok
228,https://www.google.com/maps/place/Desa+Wisata+Bonjeruk/data=!4m6!3m5!1s0x2dcdb9c9c6b2ea45:0xeb7d6d39aee1ffe2!8m2!3d-8.6473054!4d116.219784!16s%2Fg%2F11h6d5bntg?authuser=0&hl=id&rclk=1,Desa Wisata Bonjeruk,"4,6",(122),Tujuan Wisata,None,Tutup,"""Semoga Desa Wisata Bonjeruk semakin maju dan go internasional!""",Lombok
229,https://www.google.com/maps/place/Bangko+Bangko/data=!4m6!3m5!1s0x2dcd902b5c0c00b3:0x704a12610741d6e4!8m2!3d-8.7263472!4d115.8576509!16s%2Fg%2F11b8z_f9rw?authuser=0&hl=id&rclk=1,Bangko Bangko,"4,2",(133),Tujuan Wisata,"7VF5+F36, Jalan Putih",Buka 24 jam,"""Tempat wisata yg masih alami.""",Lombok
230,https://www.google.com/maps/place/Wisata+Bukit+Bengkaung/data=!4m6!3m5!1s0x2dcdc342ed111423:0xff78cf8a976f731c!8m2!3d-8.5002606!4d116.0903349!16s%2Fg%2F11j1gqdv92?authuser=0&hl=id&rclk=1,Wisata Bukit Bengkaung,"4,6",(194),Tujuan Wisata,F3XR+V4W,Buka 24 jam,None,Lombok
231,https://www.google.com/maps/place/Pantai+Klui/data=!4m6!3m5!1s0x2dcde82965d83775:0x10f5f68743a88cab!8m2!3d-8.4663543!4d116.0367816!16s%2Fg%2F11cs01fkpc?authuser=0&hl=id&rclk=1,Pantai Klui,"4,4",(843),Tujuan Wisata,None,Buka 24 jam,"""Cocok untuk wisata bersama keluarga tempatnya masih bersih""",Lombok
232,https://www.google.com/maps/place/Sembalun+Village/data=!4m6!3m5!1s0x2dcc2e41fbb50185:0x8d89300c2f812b09!8m2!3d-8.3706758!4d116.537935!16s%2Fg%2F11gddsd597?authuser=0&hl=id&rclk=1,Sembalun Village,"4,7",(118),Tujuan Wisata,Unnamed Road,None,"""Sambil wisata,yuk ke sini aja adem bangets tempatnya""",Lombok
233,https://www.google.com/maps/place/Air+Terjun+Mangku+Sakti/data=!4m6!3m5!1s0x2dcc2b9bf82d8e8b:0xe3cbdae96a7beb78!8m2!3d-8.3056944!4d116.4726667!16s%2Fg%2F11hcj0q5cv?authuser=0&hl=id&rclk=1,Air Terjun Mangku Sakti,"4,2",(29),Tujuan Wisata,MFVF+P3F,None,"""Recomend bangett buat yg suka wisata air terjun""",Lombok
234,https://www.google.com/maps/place/Air+Terjun+Tiu+Sekeper/data=!4m6!3m5!1s0x2dcdd6adfbd8ccdf:0xaf816c41b85f20de!8m2!3d-8.3586981!4d116.320385!16s%2Fg%2F11b70kr1hm?authuser=0&hl=id&rclk=1,Air Terjun Tiu Sekeper,"4,2",(88),Tujuan Wisata,Air terjun indah di kawasan hutan,None,None,Lombok
235,https://www.google.com/maps/place/Wisata+Abangan/data=!4m6!3m5!1s0x2dcdb713e2577295:0x7b87f0c607ec72b9!8m2!3d-8.6298676!4d116.2598475!16s%2Fg%2F11ddwv_wcs?authuser=0&hl=id&rclk=1,Wisata Abangan,"4,3",(187),Tujuan Wisata,97C5+3W5,Buka 24 jam,"""Wisata yang asri Dan mantap""",Lombok
236,https://www.google.com/maps/place/Pemandian+Suranadi/data=!4m6!3m5!1s0x2dcdc80717b971dd:0x7ebe922cf94afe41!8m2!3d-8.5710983!4d116.2325523!16s%2Fg%2F11cjkvnnq1?authuser=0&hl=id&rclk=1,Pemandian Suranadi,"4,2",(160),Tujuan Wisata,Kuil dengan kolam mata air,None,"""Areal wisata dengan kesejukan alam dan airnya yang jernih nan alami...""",Lombok
237,https://www.google.com/maps/place/Taman+Wisata+Edukasi+Jabal+Rahmah+Desa+Jango/data=!4m6!3m5!1s0x2dcdb3cfc6b1afc5:0xf67471b0c6b4b039!8m2!3d-8.6944195!4d116.4151717!16s%2Fg%2F11gxnvhvzp?authuser=0&hl=id&rclk=1,Taman Wisata Edukasi Jabal Rahmah Desa Jango,"4,4",(220),Tujuan Wisata,Dusun Rungkang,Segera tutup,"""Wisata edukasi, mantap""",Lombok
238,https://www.google.com/maps/place/Bukit+Korea+Dopang/data=!4m6!3m5!1s0x2dcdc131d18b76b1:0x8903c9a2025882ef!8m2!3d-8.5232708!4d116.1281715!16s%2Fg%2F11b6pm77sb?authuser=0&hl=id&rclk=1,Bukit Korea Dopang,"4,2",(173),Tujuan Wisata,None,Buka 24 jam,"""tempat wisata yg sangat Indah""",Lombok
239,https://www.google.com/maps/place/Pantai+Ekas/data=!4m6!3m5!1s0x2dcc544e6956debb:0x77d8c51bca7a48c9!8m2!3d-8.8736656!4d116.4550889!16s%2Fg%2F11b7fb5j89?authuser=0&hl=id&rclk=1,Pantai Ekas,"4,3",(445),Tujuan Wisata,Saung Bambu Racik Desa,None,"""Tempat wisata tipis2 bagi warga Lombok Timur.""",Lombok
240,https://www.google.com/maps/place/Pantai+Teluk+Ujung/data=!4m6!3m5!1s0x2dcd017c42451bbd:0xc5752b2814f073c0!8m2!3d-8.942414!4d116.3716494!16s%2Fg%2F11h555444q?authuser=0&hl=id&rclk=1,Pantai Teluk Ujung,"4,6",(68),Tujuan Wisata,None,None,None,Lombok
241,https://www.google.com/maps/place/Narmada+Botanic+Garden/data=!4m6!3m5!1s0x2dcdb86cd9a8363f:0xb0684580815801d3!8m2!3d-8.5921289!4d116.2059179!16s%2Fg%2F11f4tfdlhb?authuser=0&hl=id&rclk=1,Narmada Botanic Garden,"4,2",(1.213),Tujuan Wisata,"C654+49V, Jl. Wirabakti, Gandari, Narmada",Tutup,"""Tempat wisata murah dan keren di narmada.""",Lombok
242,https://www.google.com/maps/place/Desa+Wisata+Hijau+Bilebante/data=!4m9!3m8!1s0x2dcdb853542c874f:0x66b9f7a3d176f784!5m2!4m1!1i2!8m2!3d-8.620275!4d116.1865865!16s%2Fg%2F11c2pdnp29?authuser=0&hl=id&rclk=1,Desa Wisata Hijau Bilebante,"4,2",(91),Tujuan Wisata,None,Tutup,"""Desa wisata yang indah dengan pemandangan persawahan yang begitu indah""",Lombok
243,https://www.google.com/maps/place/Taman+Suranadi/data=!4m6!3m5!1s0x2dcdc993aee0ca9f:0x42d7546802577ef5!8m2!3d-8.5712604!4d116.2323924!16s%2Fg%2F11f5vc53vg?authuser=0&hl=id&rclk=1,Taman Suranadi,"4,5",(70),Tujuan Wisata,C6HJ+FXR,None,"""Tempat wisata asri, sejuk""",Lombok
244,https://www.google.com/maps/place/Tonjeng+beru+Smart+Garden/data=!4m6!3m5!1s0x2dcdb047a679cd9f:0xe960d0437bba9c87!8m2!3d-8.7140187!4d116.2633009!16s%2Fg%2F11c508fyvt?authuser=0&hl=id&rclk=1,Tonjeng beru Smart Garden,"4,0",(785),Tujuan Wisata,Bendungan Batujai,None,"""Tempat wisata sambil bercinta di Kota Praya, Lombok Tengah""",Lombok
245,https://www.google.com/maps/place/Air+Terjun+Gua+Kopong+Pringgasela+Selatan/data=!4m6!3m5!1s0x2dcc4bac17033d9d:0xfdd65b879015aa59!8m2!3d-8.6034014!4d116.4729474!16s%2Fg%2F11g6nw4fcg?authuser=0&hl=id&rclk=1,Air Terjun Gua Kopong Pringgasela Selatan,"4,2",(225),Tujuan Wisata,None,Tutup,"""Wisata yang sangat indah dan murah meriah""",Lombok
246,https://www.google.com/maps/place/Sungai+Mencerit/data=!4m6!3m5!1s0x2dcc4b15cee173bb:0x11f3f83d0ab6b45e!8m2!3d-8.566185!4d116.459458!16s%2Fg%2F11gl21vgjd?authuser=0&hl=id&rclk=1,Sungai Mencerit,"4,3",(81),Tujuan Wisata,"CFM5+GQG, Jl. Paokmotong-Kotaraja",Tutup,"""mata air obyek wisata kami""",Lombok
247,https://www.google.com/maps/place/Eco+Wisata+Mangrove+Forest+Lembar+Selatan/data=!4m6!3m5!1s0x2dcdbd0cd2afd363:0x6c85047674b95fb0!8m2!3d-8.7172092!4d116.0650658!16s%2Fg%2F11c59qt80m?authuser=0&hl=id&rclk=1,Eco Wisata Mangrove Forest Lembar Selatan,"4,0",(521),Tujuan Wisata,"73M8+428, Lembar",None,"""Wisata mangrove lembar selatan""",Lombok
248,https://www.google.com/maps/place/Pura+Suranadi/data=!4m6!3m5!1s0x2dcdc7f6dd045757:0xbb9d8170072ab856!8m2!3d-8.5704312!4d116.2325416!16s%2Fg%2F11b727vhm_?authuser=0&hl=id&rclk=1,Pura Suranadi,"4,7",(319),Tujuan Wisata,"Jalan Raya Suranadi - Sesaot, Selat, Narmada",Buka 24 jam,"""Nyaman untuk wisata religi""",Lombok
249,https://www.google.com/maps/place/Kampung+Tradisional+Ende/data=!4m6!3m5!1s0x2dcda932e7f4984d:0xcf2dae4f4665b845!8m2!3d-8.8213125!4d116.2937687!16s%2Fg%2F11c2jbcj3k?authuser=0&hl=id&rclk=1,Kampung Tradisional Ende,"4,5",(203),Tujuan Wisata,57HV+FGC,Buka 24 jam,"""Utk wisata edukasi penhenalan budaya bangsa""",Lombok
250,https://www.google.com/maps/place/Pura+Narmada/data=!4m6!3m5!1s0x2dcdb86b66954247:0x340c38a7f150def8!8m2!3d-8.5948102!4d116.2049057!16s%2Fg%2F11cjhzj8l1?authuser=0&hl=id&rclk=1,Pura Narmada,"4,6",(116),Tujuan Wisata,C643+3XC,None,"""Tempat wisata yang Indah""",Lombok
251,https://www.google.com/maps/place/Bendungan+Pandan+Duri/data=!4m6!3m5!1s0x2dcc4d20c13c9a43:0xa0367ed1fb06e6c6!8m2!3d-8.6841784!4d116.4383582!16s%2Fg%2F11b6dd7s0r?authuser=0&hl=id&rclk=1,Bendungan Pandan Duri,"4,2",(538),Tujuan Wisata,8C8Q+88H,Buka 24 jam,"""Wisata bendungan terbesar di pulau lombok""",Lombok
252,https://www.google.com/maps/place/LONGTUN+WATERPARK+KOPANG/data=!4m6!3m5!1s0x2dcdb559eb35004d:0xe5d4e4ba63d1cecb!8m2!3d-8.6349336!4d116.3574263!16s%2Fg%2F11mb0mz19_?authuser=0&hl=id&rclk=1,LONGTUN WATERPARK KOPANG,"4,2",(353),Tujuan Wisata,None,Tutup,"""Wisata keluarga dgn suasana alam yg nyaman""",Lombok
253,https://www.google.com/maps/place/Pasar+Pancingan/data=!4m6!3m5!1s0x2dcdb9aab2c53d81:0x42d95f7d22c6a51!8m2!3d-8.6199236!4d116.1872683!16s%2Fg%2F11f2cjv8fm?authuser=0&hl=id&rclk=1,Pasar Pancingan,"4,3",(173),Tujuan Wisata,Jl. Raya Bilebante,None,"""Cocok wisata pedesaan""",Lombok
254,https://www.google.com/maps/place/Wisata+Kebun+Jeruk/data=!4m6!3m5!1s0x2dcdb5efdfa93a2d:0x5dd39195724478af!8m2!3d-8.5833147!4d116.3515848!16s%2Fg%2F11h272mf61?authuser=0&hl=id&rclk=1,Wisata Kebun Jeruk,"4,0",(43),Tujuan Wisata,C982+MJG,Buka,"""Tempat wisata keluarga""",Lombok
255,https://www.google.com/maps/place/BATU+IDUNG/data=!4m6!3m5!1s0x2dcdbcf5d7c18349:0x21b7c57e4245776f!8m2!3d-8.7091921!4d116.1064707!16s%2Fg%2F11gdt_l_rr?authuser=0&hl=id&rclk=1,BATU IDUNG,"4,4",(89),Tujuan Wisata,74R4+8HH,None,"""Tempatnya indah dan warga di sekitar wisata ramah👍👍""",Lombok
256,https://www.google.com/maps/place/Pringgasela+Hand+Weaving/data=!4m6!3m5!1s0x2dcc4a44f168ae5d:0xf866d6f1ea6a2feb!8m2!3d-8.585976!4d116.480866!16s%2Fg%2F11gddn_3_r?authuser=0&hl=id&rclk=1,Pringgasela Hand Weaving,"4,5",(140),Tujuan Wisata,Pringgasela,Tutup,"""Tempat wisata yang bagus untuk pengunjung mancanegara""",Lombok
257,https://www.google.com/maps/place/Air+Terjun+Goa+Batu+Emas/data=!4m6!3m5!1s0x2dcdb7cc74ae47f3:0xd3e6372753070cdd!8m2!3d-8.5892638!4d116.2733098!16s%2Fg%2F11h9vxp0bk?authuser=0&hl=id&rclk=1,Air Terjun Goa Batu Emas,"4,0",(51),Tujuan Wisata,C76F+78V,Tutup,None,Lombok
258,https://www.google.com/maps/place/Alun+Alun+Tastura/data=!4m6!3m5!1s0x2dcdb051f9db4b6b:0x7fef6ae503f18bb5!8m2!3d-8.704535!4d116.271553!16s%2Fg%2F11bx6znd46?authuser=0&hl=id&rclk=1,Alun Alun Tastura,"4,3",(1.062),Tujuan Wisata,"77WC+5JM, Jl. Ahmad Yani",Buka,"""Sangat bagus untuk wisata keluarga ada kuliner juga""",Lombok
259,https://www.google.com/maps/place/Air+Terjun+Gunung+Janggot/data=!4m6!3m5!1s0x2dcdcbfa583bb471:0x960bb7c837c61525!8m2!3d-8.5379603!4d116.3543056!16s%2Fg%2F11qytp192k?authuser=0&hl=id&rclk=1,Air Terjun Gunung Janggot,"4,5",(30),Tujuan Wisata,"F963+RP7, Dusun seganteng",Buka 24 jam,"""Tempat wisata di daerah aik brik""",Lombok
260,https://www.google.com/maps/place/Tereng+Kuning+Aik+Bone/data=!4m6!3m5!1s0x2dcdb5f268fc233b:0xf489dd3e7b99aff3!8m2!3d-8.571214!4d116.3479209!16s%2Fg%2F11h_c6d15w?authuser=0&hl=id&rclk=1,Tereng Kuning Aik Bone,"4,4",(31),Tujuan Wisata,"Tereng Kuning Aik Bone, Tereng Kuning Aik Bone",Buka 24 jam,None,Lombok
261,https://www.google.com/maps/place/Objek+Wisata+Batu+Bolong/data=!4m6!3m5!1s0x2dcdc369cfc2901f:0x4a775c0972b91485!8m2!3d-8.5090819!4d116.0569327!16s%2Fg%2F11r9nxdpx7?authuser=0&hl=id&rclk=1,Objek Wisata Batu Bolong,"4,8",(13),Tujuan Wisata,F3R4+9Q7,Buka 24 jam,None,Lombok
262,https://www.google.com/maps/place/Jakarta+History+Museum/data=!4m6!3m5!1s0x2e6a1dff4292a57d:0x12f0032d678c0745!8m2!3d-6.1352!4d106.8133!16s%2Fm%2F05b1p21?authuser=0&hl=en&rclk=1,Jakarta History Museum,4.6,"(20,176)",Tourist attraction,Jalan Taman Fatahillah No.1,Exhibits on the history of Jakarta,"""Kabarnya ada juga",Jakarta
263,https://www.google.com/maps/place/Faunaland+Ancol/data=!4m6!3m5!1s0x2e6a1e19a0ac5539:0x5a612616c1438e94!8m2!3d-6.1243523!4d106.8358019!16s%2Fg%2F11clggsdl5?authuser=0&hl=en&rclk=1,Faunaland Ancol,4.5,"(3,044)",Tourist attraction,"VRGP+783, Ecovention Building - Ecopark, Jalan Lodan Raya, Ancol, Pademangan, RW.10",Zoo with shows & animal interaction,None,Jakarta
264,https://www.google.com/maps/place/Srengseng+City+Forest/data=!4m6!3m5!1s0x2e69f72f3706b613:0x11aab933dc9527ac!8m2!3d-6.2106945!4d106.7643954!16s%2Fg%2F1hm6ll8n5?authuser=0&hl=en&rclk=1,Srengseng City Forest,4.3,"(8,135)",Tourist attraction,"Jl. H. Kelik, RT.8/RW.6",Large green space with paved trails,None,Jakarta
265,https://www.google.com/maps/place/Wisata+Sungai+Kota+Tua/data=!4m6!3m5!1s0x2e6a1d35049ca4f7:0x164e803a4ca1d15f!8m2!3d-6.1343837!4d106.8113877!16s%2Fg%2F11gjwfb62w?authuser=0&hl=en&rclk=1,Wisata Sungai Kota Tua,4.5,"(1,281)",Tourist attraction,"Kota Tua, Jl. Kali Besar Tim. No.21, RT.7/RW.2",None,None,Jakarta
266,https://www.google.com/maps/place/Museum+Bank+Indonesia/data=!4m6!3m5!1s0x2e69f601eb6b390f:0x6dd4776b240168a3!8m2!3d-6.137127!4d106.813005!16s%2Fg%2F112yfv12s?authuser=0&hl=en&rclk=1,Museum Bank Indonesia,4.7,"(9,536)",Tourist attraction,"Jl. Pintu Besar Utara No.3, RW.6",Old town area with colonial architecture,"""",Jakarta
267,https://www.google.com/maps/place/Fatahillah+Square/data=!4m6!3m5!1s0x2e6a1dff3f8f5fed:0xf2536e698fceab32!8m2!3d-6.134669!4d106.8132041!16s%2Fg%2F11bvvyzv1l?authuser=0&hl=en&rclk=1,Fatahillah Square,4.6,"(22,742)",Tourist attraction,"Jl. Lada Dalam No.7, RT.7/RW.7",Plaza with museums & vibrant atmosphere,"""bgs wat fto2 n ramaiu KL weekAnd seru deh t4",Jakarta
